timestamp,pred_h1,act_h1,pred_h2,act_h2,pred_h3,act_h3,pred_h4,act_h4,pred_h5,act_h5,pred_h6,act_h6
2017-11-01 12:00:00,34708.6328125,33335.38462,34757.3046875,33526.15385,34830.7109375,33550.76923,34818.03125,33655.38462,34851.1328125,33193.84615,34869.48046875,32547.69231
2017-11-01 12:10:00,34716.7421875,33526.15385,34731.52734375,33550.76923,34771.109375,33655.38462,34729.23828125,33193.84615,34732.53125,32547.69231,34726.26953125,33747.69231
2017-11-01 12:20:00,34717.53125,33550.76923,34694.59765625,33655.38462,34697.13671875,33193.84615,34622.8203125,32547.69231,34593.62109375,33747.69231,34561.0859375,33304.61538
2017-11-01 12:30:00,34740.14453125,33655.38462,34688.71875,33193.84615,34663.1796875,32547.69231,34563.6171875,33747.69231,34507.91796875,33304.61538,34453.49609375,33335.38462
2017-11-01 12:40:00,34663.48828125,33193.84615,34593.05078125,32547.69231,34548.76171875,33747.69231,34435.6875,33304.61538,34366.00390625,33335.38462,34299.87890625,33236.92308
2017-11-01 12:50:00,34701.4765625,32547.69231,34619.578125,33747.69231,34562.5546875,33304.61538,34438.2109375,33335.38462,34353.6484375,33236.92308,34274.7109375,32461.53846
2017-11-01 13:00:00,34692.18359375,33747.69231,34595.37109375,33304.61538,34522.62109375,33335.38462,34384.90625,33236.92308,34283.296875,32461.53846,34193.0234375,32381.53846
2017-11-01 13:10:00,34494.69140625,33304.61538,34379.63671875,33335.38462,34288.0390625,33236.92308,34139.015625,32461.53846,34028.76171875,32381.53846,33934.08203125,32560.0
2017-11-01 13:20:00,34354.5390625,33335.38462,34229.671875,33236.92308,34127.6328125,32461.53846,33973.53125,32381.53846,33859.09375,32560.0,33762.7578125,32510.76923
2017-11-01 13:30:00,34341.94140625,33236.92308,34211.53515625,32461.53846,34103.08203125,32381.53846,33944.19921875,32560.0,33823.546875,32510.76923,33723.34375,32024.61538
2017-11-01 13:40:00,34032.05859375,32461.53846,33910.26171875,32381.53846,33809.39453125,32560.0,33668.22265625,32510.76923,33569.9921875,32024.61538,33491.08203125,32116.92308
2017-11-01 13:50:00,34025.3203125,32381.53846,33898.3203125,32560.0,33790.2578125,32510.76923,33642.734375,32024.61538,33537.31640625,32116.92308,33450.546875,32375.38462
2017-11-01 14:00:00,33858.73046875,32560.0,33733.97265625,32510.76923,33626.64453125,32024.61538,33483.9296875,32116.92308,33385.046875,32375.38462,33304.921875,32123.07692
2017-11-01 14:10:00,33799.53125,32510.76923,33662.015625,32024.61538,33540.17578125,32116.92308,33385.16015625,32375.38462,33274.8515625,32123.07692,33185.7265625,32049.23077
2017-11-01 14:20:00,33464.765625,32024.61538,33335.16015625,32116.92308,33219.62109375,32375.38462,33082.19921875,32123.07692,32995.9375,32049.23077,32931.953125,31600.0
2017-11-01 14:30:00,33196.82421875,32116.92308,33069.05859375,32375.38462,32954.41015625,32123.07692,32829.484375,32049.23077,32763.767578125,31600.0,32719.458984375,31606.15385
2017-11-01 14:40:00,33036.92578125,32375.38462,32925.25390625,32123.07692,32825.171875,32049.23077,32718.8125,31600.0,32674.353515625,31606.15385,32650.2109375,31323.07692
2017-11-01 14:50:00,32879.80078125,32123.07692,32781.06640625,32049.23077,32693.3203125,31600.0,32605.740234375,31606.15385,32586.484375,31323.07692,32586.248046875,31323.07692
2017-11-01 15:00:00,32745.162109375,32049.23077,32664.30859375,31600.0,32593.4375,31606.15385,32528.26171875,31323.07692,32538.873046875,31323.07692,32565.6796875,30904.61538
2017-11-01 15:10:00,32704.431640625,31600.0,32620.978515625,31606.15385,32546.09375,31323.07692,32478.755859375,31323.07692,32490.888671875,30904.61538,32519.423828125,31132.30769
2017-11-01 15:20:00,32681.037109375,31606.15385,32618.380859375,31323.07692,32562.908203125,31323.07692,32515.078125,30904.61538,32548.693359375,31132.30769,32595.44921875,31027.69231
2017-11-01 15:30:00,32603.833984375,31323.07692,32541.0,31323.07692,32484.486328125,30904.61538,32441.712890625,31132.30769,32488.056640625,31027.69231,32549.408203125,31120.0
2017-11-01 15:40:00,32380.052734375,31323.07692,32344.603515625,30904.61538,32315.986328125,31132.30769,32311.40234375,31027.69231,32401.744140625,31120.0,32510.859375,31070.76923
2017-11-01 15:50:00,32239.712890625,30904.61538,32214.66796875,31132.30769,32197.470703125,31027.69231,32215.7421875,31120.0,32336.919921875,31070.76923,32480.830078125,31150.76923
2017-11-01 16:00:00,32143.9140625,31132.30769,32136.896484375,31027.69231,32138.90625,31120.0,32187.12109375,31070.76923,32344.62890625,31150.76923,32530.19140625,31212.30769
2017-11-01 16:10:00,31750.966796875,31027.69231,31778.11328125,31120.0,31821.09375,31070.76923,31941.978515625,31150.76923,32184.685546875,31212.30769,32469.541015625,31698.46154
2017-11-01 16:20:00,31643.943359375,31120.0,31707.79296875,31070.76923,31793.63671875,31150.76923,31975.2578125,31212.30769,32286.1640625,31698.46154,32647.091796875,32701.53846
2017-11-01 16:30:00,31636.23046875,31070.76923,31776.412109375,31150.76923,31949.015625,31212.30769,32242.931640625,31698.46154,32675.548828125,32701.53846,33167.796875,33729.23077
2017-11-01 16:40:00,31649.1328125,31150.76923,31854.822265625,31212.30769,32102.787109375,31698.46154,32498.2109375,32701.53846,33044.2265625,33729.23077,33660.25,36116.92308
2017-11-01 16:50:00,31493.498046875,31212.30769,31784.857421875,31698.46154,32132.310546875,32701.53846,32670.6953125,33729.23077,33374.8515625,36116.92308,34171.67578125,39335.38462
2017-11-01 17:00:00,31358.35546875,31698.46154,31760.673828125,32701.53846,32236.423828125,33729.23077,32943.4453125,36116.92308,33830.5703125,39335.38462,34826.875,40449.23077
2017-11-01 17:10:00,31308.931640625,32701.53846,31904.7265625,33729.23077,32602.84765625,36116.92308,33589.78515625,39335.38462,34765.81640625,40449.23077,36071.3984375,40670.76923
2017-11-01 17:20:00,31354.205078125,33729.23077,32216.34375,36116.92308,33216.5625,39335.38462,34538.31640625,40449.23077,36037.75,40670.76923,37656.90234375,40553.84615
2017-11-01 17:30:00,31773.396484375,36116.92308,33108.765625,39335.38462,34632.625,40449.23077,36435.3515625,40670.76923,38329.1875,40553.84615,40240.03515625,40461.53846
2017-11-01 17:40:00,34052.75,39335.38462,36011.78515625,40449.23077,38123.6171875,40670.76923,40149.89453125,40553.84615,41973.05078125,40461.53846,43477.4375,40307.69231
2017-11-01 17:50:00,38605.0,40449.23077,40176.13671875,40670.76923,41668.84765625,40553.84615,42761.25390625,40461.53846,43603.2109375,40307.69231,44073.62890625,40227.69231
2017-11-01 18:00:00,41391.6640625,40670.76923,42205.0390625,40553.84615,42870.890625,40461.53846,43235.11328125,40307.69231,43525.08984375,40227.69231,43644.140625,40375.38462
2017-11-01 18:10:00,42345.453125,40553.84615,42843.64453125,40461.53846,43215.1875,40307.69231,43373.8671875,40227.69231,43538.69140625,40375.38462,43597.16015625,40129.23077
2017-11-01 18:20:00,42669.0234375,40461.53846,43051.5546875,40307.69231,43324.0078125,40227.69231,43422.9453125,40375.38462,43554.21875,40129.23077,43597.94921875,40270.76923
2017-11-01 18:30:00,42797.41015625,40307.69231,43128.11328125,40227.69231,43348.6328125,40375.38462,43415.1015625,40129.23077,43523.87890625,40270.76923,43550.20703125,40110.76923
2017-11-01 18:40:00,42883.19140625,40227.69231,43177.23046875,40375.38462,43361.61328125,40129.23077,43403.4296875,40270.76923,43497.2890625,40110.76923,43504.25,39766.15385
2017-11-01 18:50:00,42853.42578125,40375.38462,43118.70703125,40129.23077,43267.6640625,40270.76923,43282.91796875,40110.76923,43356.1015625,39766.15385,43342.2265625,39680.0
2017-11-01 19:00:00,42682.78125,40129.23077,42922.15625,40270.76923,43041.72265625,40110.76923,43038.046875,39766.15385,43090.359375,39680.0,43061.109375,39569.23077
2017-11-01 19:10:00,42495.33203125,40270.76923,42728.3203125,40110.76923,42834.625,39766.15385,42824.53515625,39680.0,42860.59375,39569.23077,42822.8046875,39815.38462
2017-11-01 19:20:00,42284.0,40110.76923,42498.78515625,39766.15385,42581.52734375,39680.0,42549.94921875,39569.23077,42561.76953125,39815.38462,42506.6015625,39575.38462
2017-11-01 19:30:00,42079.9375,39766.15385,42262.328125,39680.0,42311.51171875,39569.23077,42248.86328125,39815.38462,42237.046875,39575.38462,42160.94140625,39187.69231
2017-11-01 19:40:00,41725.15625,39680.0,41884.6171875,39569.23077,41915.5546875,39815.38462,41842.08203125,39575.38462,41815.2421875,39187.69231,41739.9140625,38775.38462
2017-11-01 19:50:00,41417.76171875,39569.23077,41561.19140625,39815.38462,41579.89453125,39575.38462,41500.31640625,39187.69231,41465.36328125,38775.38462,41392.7265625,38301.53846
2017-11-01 20:00:00,41054.13671875,39815.38462,41135.015625,39575.38462,41095.09765625,39187.69231,40966.2890625,38775.38462,40882.84765625,38301.53846,40777.2109375,38166.15385
2017-11-01 20:10:00,40719.7890625,39575.38462,40723.55078125,39187.69231,40611.67578125,38775.38462,40421.55859375,38301.53846,40282.65234375,38166.15385,40129.2734375,37716.92308
2017-11-01 20:20:00,40347.484375,39187.69231,40286.234375,38775.38462,40117.7578125,38301.53846,39881.9921875,38166.15385,39700.9609375,37716.92308,39514.37890625,37464.61538
2017-11-01 20:30:00,40024.98046875,38775.38462,39898.91015625,38301.53846,39674.7734375,38166.15385,39392.09765625,37716.92308,39169.56640625,37464.61538,38945.33203125,37126.15385
2017-11-01 20:40:00,39672.25390625,38301.53846,39455.3046875,38166.15385,39146.79296875,37716.92308,38787.43359375,37464.61538,38490.3359375,37126.15385,38194.59375,36726.15385
2017-11-01 20:50:00,39258.265625,38166.15385,38963.51171875,37716.92308,38581.60546875,37464.61538,38157.5078125,37126.15385,37800.671875,36726.15385,37449.765625,35956.92308
2017-11-01 21:00:00,38924.64453125,37716.92308,38564.73046875,37464.61538,38122.71875,37126.15385,37644.01171875,36726.15385,37236.8984375,35956.92308,36835.87890625,35427.69231
2017-11-01 21:10:00,38532.15234375,37464.61538,38119.20703125,37126.15385,37627.88671875,36726.15385,37104.35546875,35956.92308,36654.89453125,35427.69231,36218.0625,35076.92308
2017-11-01 21:20:00,38256.92578125,37126.15385,37794.5546875,36726.15385,37255.65234375,35956.92308,36683.6328125,35427.69231,36182.765625,35076.92308,35696.109375,34726.15385
2017-11-01 21:30:00,37797.4375,36726.15385,37287.20703125,35956.92308,36706.95703125,35427.69231,36098.23046875,35076.92308,35560.65625,34726.15385,35045.2265625,33760.0
2017-11-01 21:40:00,37277.0859375,35956.92308,36725.9609375,35427.69231,36113.8984375,35076.92308,35485.98828125,34726.15385,34926.42578125,33760.0,34398.859375,32984.61538
2017-11-01 21:50:00,36583.890625,35427.69231,36054.02734375,35076.92308,35473.796875,34726.15385,34901.4921875,33760.0,34394.4921875,32984.61538,33939.30859375,32215.38462
2017-11-01 22:00:00,35891.28125,35076.92308,35351.89453125,34726.15385,34772.25,33760.0,34221.59765625,32984.61538,33735.6328125,32215.38462,33317.28125,31267.69231
2017-11-01 22:10:00,34998.6484375,34726.15385,34443.32421875,33760.0,33856.359375,32984.61538,33317.90234375,32215.38462,32841.9453125,31267.69231,32446.072265625,30535.38462
2017-11-01 22:20:00,34222.8359375,33760.0,33658.046875,32984.61538,33071.9375,32215.38462,32545.265625,31267.69231,32077.251953125,30535.38462,31699.11328125,30184.61538
2017-11-01 22:30:00,33480.59375,32984.61538,32925.90625,32215.38462,32357.068359375,31267.69231,31857.666015625,30535.38462,31416.46875,30184.61538,31074.279296875,29403.07692
2017-11-01 22:40:00,32708.796875,32215.38462,32150.578125,31267.69231,31583.3125,30535.38462,31088.61328125,30184.61538,30656.439453125,29403.07692,30325.626953125,28849.23077
2017-11-01 22:50:00,31926.306640625,31267.69231,31373.640625,30535.38462,30820.490234375,30184.61538,30340.958984375,29403.07692,29931.93359375,28849.23077,29623.01953125,28215.38462
2017-11-01 23:00:00,31152.73046875,30535.38462,30598.427734375,30184.61538,30047.14453125,29403.07692,29566.4140625,28849.23077,29162.69140625,28215.38462,28854.111328125,27600.0
2017-11-01 23:10:00,30388.0546875,30184.61538,29835.375,29403.07692,29293.921875,28849.23077,28820.166015625,28215.38462,28440.48046875,27600.0,28150.1796875,27150.76923
2017-11-01 23:20:00,29626.111328125,29403.07692,29075.076171875,28849.23077,28541.916015625,28215.38462,28069.705078125,27600.0,27704.341796875,27150.76923,27421.779296875,26886.15385
2017-11-01 23:30:00,28998.623046875,28849.23077,28460.521484375,28215.38462,27951.115234375,27600.0,27495.845703125,27150.76923,27165.80078125,26886.15385,26909.265625,26203.07692
2017-11-01 23:40:00,28371.919921875,28215.38462,27849.65625,27600.0,27370.45703125,27150.76923,26931.119140625,26886.15385,26639.78125,26203.07692,26411.1875,25704.61538
2017-11-01 23:50:00,27881.716796875,27600.0,27390.0625,27150.76923,26958.548828125,26886.15385,26549.736328125,26203.07692,26320.080078125,25704.61538,26139.529296875,25323.07692
2017-11-02 00:00:00,27387.201171875,27150.76923,26932.3125,26886.15385,26555.857421875,26203.07692,26176.658203125,25704.61538,26007.22265625,25323.07692,25871.568359375,24916.92308
2017-11-02 00:10:00,26822.61328125,26886.15385,26347.328125,26203.07692,25948.056640625,25704.61538,25543.787109375,25323.07692,25352.234375,24916.92308,25201.455078125,24609.23077
2017-11-02 00:20:00,26231.09765625,26203.07692,25748.76953125,25704.61538,25334.3515625,25323.07692,24908.8125,24916.92308,24690.0546875,24609.23077,24519.45703125,24443.07692
2017-11-02 00:30:00,25827.56640625,25704.61538,25371.404296875,25323.07692,24979.220703125,24916.92308,24569.39453125,24609.23077,24366.27734375,24443.07692,24205.443359375,24153.84615
2017-11-02 00:40:00,25421.41015625,25323.07692,24992.712890625,24916.92308,24621.009765625,24609.23077,24227.484375,24443.07692,24032.64453125,24153.84615,23879.15625,23956.92308
2017-11-02 00:50:00,25034.46484375,24916.92308,24632.53125,24609.23077,24276.59375,24443.07692,23906.701171875,24153.84615,23715.201171875,23956.92308,23570.94921875,23864.61538
2017-11-02 01:00:00,24662.541015625,24609.23077,24294.974609375,24443.07692,23958.93359375,24153.84615,23625.51171875,23956.92308,23436.205078125,23864.61538,23307.462890625,23575.38462
2017-11-02 01:10:00,24378.353515625,24443.07692,24048.447265625,24153.84615,23731.80078125,23956.92308,23446.078125,23864.61538,23258.462890625,23575.38462,23151.94921875,23366.15385
2017-11-02 01:20:00,24091.400390625,24153.84615,23805.265625,23956.92308,23512.58203125,23864.61538,23276.849609375,23575.38462,23105.423828125,23366.15385,23018.587890625,23169.23077
2017-11-02 01:30:00,23792.947265625,23956.92308,23544.185546875,23864.61538,23275.140625,23575.38462,23083.349609375,23366.15385,22940.146484375,23169.23077,22878.0546875,22744.61538
2017-11-02 01:40:00,23445.8828125,23864.61538,23228.021484375,23575.38462,22982.041015625,23366.15385,22823.8984375,23169.23077,22711.48828125,22744.61538,22670.931640625,22676.92308
2017-11-02 01:50:00,23188.837890625,23575.38462,23006.193359375,23366.15385,22791.65625,23169.23077,22673.501953125,22744.61538,22600.96875,22676.92308,22587.134765625,22695.38462
2017-11-02 02:00:00,23026.869140625,23366.15385,22886.6640625,23169.23077,22714.14453125,22744.61538,22642.357421875,22676.92308,22620.0703125,22695.38462,22639.16015625,22523.07692
2017-11-02 02:10:00,22958.57421875,23169.23077,22873.208984375,22744.61538,22757.10546875,22676.92308,22743.294921875,22695.38462,22779.830078125,22523.07692,22845.4765625,22504.61538
2017-11-02 02:20:00,22767.177734375,22744.61538,22728.955078125,22676.92308,22661.830078125,22695.38462,22698.890625,22523.07692,22782.84375,22504.61538,22884.40234375,22578.46154
2017-11-02 02:30:00,22537.189453125,22676.92308,22534.224609375,22695.38462,22502.2421875,22523.07692,22578.810546875,22504.61538,22699.09375,22578.46154,22829.84765625,22387.69231
2017-11-02 02:40:00,22363.42578125,22695.38462,22400.537109375,22523.07692,22410.29296875,22504.61538,22529.669921875,22578.46154,22682.873046875,22387.69231,22844.75,22393.84615
2017-11-02 02:50:00,22279.23046875,22523.07692,22347.34765625,22504.61538,22390.990234375,22578.46154,22544.263671875,22387.69231,22722.2578125,22393.84615,22907.44921875,22387.69231
2017-11-02 03:00:00,22203.25,22504.61538,22299.154296875,22578.46154,22373.43359375,22387.69231,22559.125,22393.84615,22758.1015625,22387.69231,22960.10546875,22381.53846
2017-11-02 03:10:00,22281.13671875,22578.46154,22398.203125,22387.69231,22496.794921875,22393.84615,22705.05078125,22387.69231,22922.091796875,22381.53846,23133.29296875,22424.61538
2017-11-02 03:20:00,22379.6328125,22387.69231,22517.59375,22393.84615,22643.08984375,22387.69231,22875.61328125,22381.53846,23110.486328125,22424.61538,23331.6484375,22381.53846
2017-11-02 03:30:00,22509.73046875,22393.84615,22654.4453125,22387.69231,22794.583984375,22381.53846,23038.111328125,22424.61538,23276.466796875,22381.53846,23501.896484375,22621.53846
2017-11-02 03:40:00,22667.845703125,22387.69231,22818.251953125,22381.53846,22970.3125,22424.61538,23214.298828125,22381.53846,23444.5,22621.53846,23669.373046875,22769.23077
2017-11-02 03:50:00,22800.845703125,22381.53846,22950.611328125,22424.61538,23102.755859375,22381.53846,23330.310546875,22621.53846,23542.390625,22769.23077,23757.462890625,22910.76923
2017-11-02 04:00:00,22828.76171875,22424.61538,22962.1640625,22381.53846,23097.650390625,22621.53846,23287.150390625,22769.23077,23465.115234375,22910.76923,23653.6171875,22818.46154
2017-11-02 04:10:00,22861.021484375,22381.53846,22970.8203125,22621.53846,23084.166015625,22769.23077,23231.53125,22910.76923,23374.537109375,22818.46154,23533.466796875,22923.07692
2017-11-02 04:20:00,22908.9765625,22621.53846,23003.01953125,22769.23077,23104.15234375,22910.76923,23224.421875,22818.46154,23349.0078125,22923.07692,23493.001953125,23747.69231
2017-11-02 04:30:00,23027.865234375,22769.23077,23119.873046875,22910.76923,23224.1328125,22818.46154,23343.32421875,22923.07692,23469.59375,23747.69231,23622.865234375,23889.23077
2017-11-02 04:40:00,23212.0390625,22910.76923,23302.837890625,22818.46154,23409.265625,22923.07692,23525.03125,23747.69231,23653.775390625,23889.23077,23817.98828125,23458.46154
2017-11-02 04:50:00,23232.630859375,22818.46154,23319.78515625,22923.07692,23425.3046875,23747.69231,23541.875,23889.23077,23677.78125,23458.46154,23854.505859375,23267.69231
2017-11-02 05:00:00,23204.966796875,22923.07692,23287.271484375,23747.69231,23391.5859375,23889.23077,23513.916015625,23458.46154,23660.994140625,23267.69231,23848.814453125,23236.92308
2017-11-02 05:10:00,23187.94140625,23747.69231,23280.994140625,23889.23077,23401.40234375,23458.46154,23555.109375,23267.69231,23736.5390625,23236.92308,23957.755859375,22984.61538
2017-11-02 05:20:00,23352.212890625,23889.23077,23458.310546875,23458.46154,23599.5,23267.69231,23778.833984375,23236.92308,23990.361328125,22984.61538,24242.91015625,22184.61538
2017-11-02 05:30:00,23639.669921875,23458.46154,23749.74609375,23267.69231,23904.36328125,23236.92308,24096.271484375,22984.61538,24320.673828125,22184.61538,24595.671875,21070.76923
2017-11-02 05:40:00,24008.076171875,23267.69231,24143.150390625,23236.92308,24330.220703125,22984.61538,24549.05078125,22184.61538,24802.00390625,21070.76923,25117.5234375,20756.92308
2017-11-02 05:50:00,24240.955078125,23236.92308,24410.765625,22984.61538,24634.7421875,22184.61538,24890.3125,21070.76923,25183.62109375,20756.92308,25543.505859375,20806.15385
2017-11-02 06:00:00,24419.109375,22984.61538,24627.796875,22184.61538,24891.896484375,21070.76923,25191.822265625,20756.92308,25536.322265625,20806.15385,25945.279296875,21163.07692
2017-11-02 06:10:00,24541.486328125,22184.61538,24790.2265625,21070.76923,25093.619140625,20756.92308,25436.30859375,20806.15385,25832.658203125,21163.07692,26290.9140625,21753.84615
2017-11-02 06:20:00,24490.744140625,21070.76923,24763.509765625,20756.92308,25087.87890625,20806.15385,25464.060546875,21163.07692,25901.9140625,21753.84615,26395.568359375,22246.15385
2017-11-02 06:30:00,24372.98046875,20756.92308,24662.259765625,20806.15385,24999.48046875,21163.07692,25398.330078125,21753.84615,25864.775390625,22246.15385,26379.21875,22332.30769
2017-11-02 06:40:00,24163.48828125,20806.15385,24467.65625,21163.07692,24816.349609375,21753.84615,25239.78515625,22246.15385,25733.74609375,22332.30769,26266.71875,22529.23077
2017-11-02 06:50:00,23978.2734375,21163.07692,24294.337890625,21753.84615,24656.115234375,22246.15385,25097.828125,22332.30769,25610.583984375,22529.23077,26158.66015625,22363.07692
2017-11-02 07:00:00,23806.279296875,21753.84615,24133.83984375,22246.15385,24512.25390625,22332.30769,24975.19921875,22529.23077,25503.818359375,22363.07692,26067.568359375,22467.69231
2017-11-02 07:10:00,23873.24609375,22246.15385,24221.013671875,22332.30769,24620.2734375,22529.23077,25104.521484375,22363.07692,25649.775390625,22467.69231,26229.890625,23249.23077
2017-11-02 07:20:00,24076.263671875,22332.30769,24437.353515625,22529.23077,24851.12109375,22363.07692,25347.921875,22467.69231,25901.4140625,23249.23077,26491.353515625,23889.23077
2017-11-02 07:30:00,24456.0546875,22529.23077,24831.955078125,22363.07692,25261.310546875,22467.69231,25766.6015625,23249.23077,26327.810546875,23889.23077,26926.94140625,24196.92308
2017-11-02 07:40:00,24805.51171875,22363.07692,25198.615234375,22467.69231,25643.068359375,23249.23077,26156.125,23889.23077,26720.041015625,24196.92308,27327.7109375,24996.92308
2017-11-02 07:50:00,25258.529296875,22467.69231,25676.671875,23249.23077,26141.66015625,23889.23077,26666.529296875,24196.92308,27239.51953125,24996.92308,27860.056640625,25593.84615
2017-11-02 08:00:00,25571.37890625,23249.23077,26003.298828125,23889.23077,26477.6875,24196.92308,27007.525390625,24996.92308,27583.5859375,25593.84615,28212.74609375,25335.38462
2017-11-02 08:10:00,25871.19140625,23889.23077,26315.705078125,24196.92308,26797.265625,24996.92308,27331.181640625,25593.84615,27908.8828125,25335.38462,28541.626953125,26603.07692
2017-11-02 08:20:00,26155.41015625,24196.92308,26608.673828125,24996.92308,27094.072265625,25593.84615,27626.740234375,25335.38462,28204.064453125,26603.07692,28837.0625,27021.53846
2017-11-02 08:30:00,26508.619140625,24996.92308,26974.41796875,25593.84615,27466.84765625,25335.38462,28000.10546875,26603.07692,28576.5859375,27021.53846,29208.9921875,27612.30769
2017-11-02 08:40:00,27018.599609375,25593.84615,27498.775390625,25335.38462,28001.21484375,26603.07692,28531.970703125,27021.53846,29106.927734375,27612.30769,29737.283203125,28067.69231
2017-11-02 08:50:00,27442.546875,25335.38462,27929.2890625,26603.07692,28435.087890625,27021.53846,28958.109375,27612.30769,29524.5859375,28067.69231,30143.330078125,28172.30769
2017-11-02 09:00:00,28027.130859375,26603.07692,28517.60546875,27021.53846,29021.146484375,27612.30769,29524.86328125,28067.69231,30067.59765625,28172.30769,30661.892578125,28313.84615
2017-11-02 09:10:00,28474.619140625,27021.53846,28966.259765625,27612.30769,29468.224609375,28067.69231,29957.283203125,28172.30769,30482.322265625,28313.84615,31056.037109375,28418.46154
2017-11-02 09:20:00,28981.884765625,27612.30769,29476.75,28067.69231,29980.849609375,28172.30769,30458.28515625,28313.84615,30970.9453125,28418.46154,31528.49609375,29083.07692
2017-11-02 09:30:00,29522.927734375,28067.69231,30011.705078125,28172.30769,30508.623046875,28313.84615,30965.61328125,28418.46154,31455.451171875,29083.07692,31985.71875,29360.0
2017-11-02 09:40:00,30099.5625,28172.30769,30581.771484375,28313.84615,31070.978515625,28418.46154,31504.4140625,29083.07692,31968.802734375,29360.0,32466.203125,29612.30769
2017-11-02 09:50:00,30581.923828125,28313.84615,31047.45703125,28418.46154,31521.6328125,29083.07692,31929.548828125,29360.0,32368.869140625,29612.30769,32836.25390625,30049.23077
2017-11-02 10:00:00,30962.25,28418.46154,31407.125,29083.07692,31860.78125,29360.0,32241.576171875,29612.30769,32654.8046875,30049.23077,33090.1015625,30683.07692
2017-11-02 10:10:00,31418.42578125,29083.07692,31826.701171875,29360.0,32244.25390625,29612.30769,32583.267578125,30049.23077,32956.58203125,30683.07692,33346.4140625,30756.92308
2017-11-02 10:20:00,31679.603515625,29360.0,32047.814453125,29612.30769,32426.109375,30049.23077,32725.7109375,30683.07692,33063.3125,30756.92308,33413.43359375,30726.15385
2017-11-02 10:30:00,32061.255859375,29612.30769,32367.38671875,30049.23077,32682.98828125,30683.07692,32917.93359375,30756.92308,33193.6875,30726.15385,33478.0390625,31323.07692
2017-11-02 10:40:00,32305.748046875,30049.23077,32556.92578125,30683.07692,32817.08203125,30756.92308,32997.890625,30726.15385,33220.046875,31323.07692,33449.34375,31440.0
2017-11-02 10:50:00,32487.515625,30683.07692,32699.060546875,30756.92308,32920.5625,30726.15385,33064.25390625,31323.07692,33251.29296875,31440.0,33444.1640625,31255.38462
2017-11-02 11:00:00,32615.009765625,30756.92308,32803.6796875,30726.15385,33003.61328125,31323.07692,33125.6328125,31440.0,33293.62890625,31255.38462,33459.00390625,31440.0
2017-11-02 11:10:00,32795.3125,30726.15385,32968.140625,31323.07692,33153.50390625,31440.0,33259.59765625,31255.38462,33413.78125,31440.0,33555.453125,31390.76923
2017-11-02 11:20:00,32947.84765625,31323.07692,33094.3515625,31440.0,33253.26171875,31255.38462,33332.3984375,31440.0,33459.171875,31390.76923,33570.46875,31827.69231
2017-11-02 11:30:00,32971.83203125,31440.0,33085.01953125,31255.38462,33209.69921875,31440.0,33259.203125,31390.76923,33355.57421875,31827.69231,33440.6484375,31760.0
2017-11-02 11:40:00,33074.7578125,31255.38462,33161.35546875,31440.0,33259.66796875,31390.76923,33284.64453125,31827.69231,33355.4375,31760.0,33416.8671875,31667.69231
2017-11-02 11:50:00,33142.35546875,31440.0,33210.4765625,31390.76923,33290.6640625,31827.69231,33299.5546875,31760.0,33352.91796875,31667.69231,33396.66796875,31913.84615
2017-11-02 12:00:00,33187.53125,31390.76923,33242.08203125,31827.69231,33308.7578125,31760.0,33305.87109375,31667.69231,33347.93359375,31913.84615,33378.125,32030.76923
2017-11-02 12:10:00,33299.80078125,31827.69231,33331.28125,31760.0,33374.58984375,31667.69231,33348.50390625,31913.84615,33365.578125,32030.76923,33372.9375,31760.0
2017-11-02 12:20:00,33254.97265625,31760.0,33265.4453125,31667.69231,33288.046875,31913.84615,33245.23046875,32030.76923,33246.5078125,31760.0,33240.5390625,31680.0
2017-11-02 12:30:00,33228.0703125,31667.69231,33214.203125,31913.84615,33213.89453125,32030.76923,33151.7890625,31760.0,33136.07421875,31680.0,33115.32421875,32246.15385
2017-11-02 12:40:00,33159.37109375,31913.84615,33127.69140625,32030.76923,33109.99609375,31760.0,33034.4296875,31680.0,33004.91796875,32246.15385,32975.421875,31809.23077
2017-11-02 12:50:00,33128.33203125,32030.76923,33089.3203125,31760.0,33064.94140625,31680.0,32985.46484375,32246.15385,32952.984375,31809.23077,32920.91015625,31969.23077
2017-11-02 13:00:00,33078.2109375,31760.0,33032.8359375,31680.0,33001.02734375,32246.15385,32917.7109375,31809.23077,32881.42578125,31969.23077,32845.14453125,31950.76923
2017-11-02 13:10:00,33071.2421875,31680.0,33020.1796875,32246.15385,32982.484375,31809.23077,32894.4609375,31969.23077,32854.171875,31950.76923,32813.62109375,32055.38462
2017-11-02 13:20:00,32865.76171875,32246.15385,32808.2421875,31809.23077,32763.2265625,31969.23077,32675.89453125,31950.76923,32639.30859375,32055.38462,32603.892578125,32258.46154
2017-11-02 13:30:00,32708.900390625,31809.23077,32646.177734375,31969.23077,32596.513671875,31950.76923,32510.263671875,32055.38462,32477.98828125,32258.46154,32448.375,32030.76923
2017-11-02 13:40:00,32619.697265625,31969.23077,32561.876953125,31950.76923,32516.408203125,32055.38462,32438.78515625,32258.46154,32418.544921875,32030.76923,32398.375,32043.07692
2017-11-02 13:50:00,32757.03125,31950.76923,32694.830078125,32055.38462,32645.603515625,32258.46154,32557.798828125,32030.76923,32527.736328125,32043.07692,32494.1328125,32012.30769
